Code	ISU_CD	Name	Market	Dept	Close	ChangeCode	Changes	ChagesRatio	Open	High	Low	Volume	Amount	Marcap	Stocks	MarketId
105630	KR7105630008	한세실업	KOSPI		10560	2	-20	-0.19	10650	10650	10520	6384	67411210	422400000000	40000000	STK
220100	KR7220100002	퓨쳐켐	KOSDAQ	기술성장기업부	19110	2	-350	-1.8	19220	19430	19000	86520	1656120225	422372182050	22102155	KSQ
064550	KR7064550007	바이오니아	KOSDAQ	우량기업부	16360	2	-110	-0.67	16470	16790	16350	21269	351757590	422256360760	25810291	KSQ
094170	KR7094170008	동운아나텍	KOSDAQ	벤처기업부	20100	3	0	0.0	19960	20250	19920	26939	541175770	420289713600	20909936	KSQ
003545	KR7003541000	대신증권우	KOSPI		16150	1	100	0.62	16040	16150	16030	28588	460545310	419900000000	26000000	STK
304100	KR7304100001	솔트룩스	KOSDAQ	기술성장기업부	34550	2	-450	-1.29	34000	35250	34000	233105	8078409975	419111124400	12130568	KSQ
170900	KR7170900005	동아에스티	KOSPI		44650	2	-400	-0.89	44900	44900	44500	1451	64749950	417595599250	9352645	STK
052020	KR7052020005	에스티큐브	KOSDAQ	투자주의환기종목(소속부없음)	6130	1	80	1.32	6050	6180	6050	58355	357283495	416737573830	67983291	KSQ
025900	KR7025900002	동화기업	KOSDAQ	중견기업부	8230	2	-40	-0.48	8160	8360	8140	41802	344499810	416086455550	50557285	KSQ
097520	KR7097520001	엠씨넥스	KOSPI		23100	1	100	0.43	22850	23200	22700	7854	180525825	415285609200	17977732	STK
017940	KR7017940008	E1	KOSPI		60500	2	-100	-0.17	60900	60900	60100	2519	152023700	415030000000	6860000	STK
189300	KR7189300007	인텔리안테크	KOSDAQ	우량기업부	38600	1	300	0.78	37750	38750	37400	32772	1250424925	414306692400	10733334	KSQ
475560	KR7475560009	더본코리아	KOSPI		28050	1	50	0.18	27700	28050	27650	10491	292048250	413380143000	14737260	STK
195870	KR7195870001	해성디에스	KOSPI		24000	2	-150	-0.62	24000	24350	23650	13747	328885650	408000000000	17000000	STK
314930	KR7314930009	바이오다인	KOSDAQ	기술성장기업부	13700	1	10	0.07	13480	13800	13430	54190	735578600	407768211100	29764103	KSQ
095610	KR7095610002	테스	KOSDAQ	우량기업부	20600	2	-250	-1.2	20450	20850	20450	11850	244794350	407225455600	19768226	KSQ
206650	KR7206650004	유바이오로직스	KOSDAQ	기술성장기업부	11120	2	-40	-0.36	11120	11230	11050	24231	270447600	406261493840	36534307	KSQ
217270	KR7217270008	넵튠	KOSDAQ	중견기업부	8690	1	310	3.7	8350	8970	7580	1213649	10079120465	405837277670	46701643	KSQ
009900	KR7009900002	명신산업	KOSPI		7730	3	0	0.0	7730	7790	7630	13027	100500350	405594128090	52470133	STK
034310	KR7034310003	NICE	KOSPI		10890	3	0	0.0	10920	10920	10800	8869	96283145	404328733380	37128442	STK
065500	KR7065500001	오리엔트정공	KOSDAQ	중견기업부	12710	2	-490	-3.71	12870	13190	12570	1763414	22580388215	403452411520	31742912	KSQ
499790	KR7499790004	GS피앤엘	KOSPI		20300	2	-50	-0.25	20350	20550	20000	16603	337137250	402566072300	19830841	STK
448730	KR7448730002	삼성FN리츠	KOSPI		4405	2	-10	-0.23	4410	4415	4380	12845	56495170	401075250000	91050000	STK
445680	KR7445680002	큐리옥스바이오시스템즈	KOSDAQ	기술성장기업부	24800	1	250	1.02	24050	25500	24050	50644	1259210575	400494704000	16148980	KSQ
183190	KR7183190008	아세아시멘트	KOSPI		10720	1	20	0.19	11090	11240	10650	91839	996264385	400357374400	37346770	STK
034950	KR7034950006	한국기업평가	KOSDAQ	우량기업부	88000	2	-400	-0.45	88900	88900	88000	1635	144244300	399565232000	4540514	KSQ
050890	KR7050890003	쏠리드	KOSDAQ	우량기업부	6530	3	0	0.0	6430	6540	6430	108680	703561255	398951858430	61095231	KSQ
079370	KR7079370003	제우스	KOSDAQ	우량기업부	12860	2	-130	-1.0	12810	12910	12740	46142	591501835	398878491400	31016990	KSQ
372320	KR7372320002	큐로셀	KOSDAQ	기술성장기업부	28000	3	0	0.0	27800	28500	27250	15637	437353725	397580204000	14199293	KSQ
253590	KR7253590004	네오셈	KOSDAQ	우량기업부	9040	2	-20	-0.22	8970	9070	8930	78238	704034705	396577242560	43869164	KSQ
036810	KR7036810000	에프에스티	KOSDAQ	우량기업부	18220	2	-110	-0.6	18250	18400	18100	14252	259255445	396408695580	21756789	KSQ
029530	KR7029530003	신도리코	KOSPI		39300	2	-50	-0.13	39350	39850	39000	1270	49921075	396145139700	10080029	STK
094800	KR7094800000	맵스리얼티1	KOSPI		4245	3	0	0.0	4245	4245	4225	29512	125078285	394081735095	92834331	STK
00104K	KR700104K010	CJ4우(전환)	KOSPI		93100	1	100	0.11	93000	93700	92200	2978	276839650	393488267200	4226512	STK
432320	KR7432320000	KB스타리츠	KOSPI		3880	3	0	0.0	3880	3885	3840	14283	55243765	393487425800	101414285	STK
013890	KR7013890009	지누스	KOSPI		17670	2	-90	-0.51	17550	17800	17330	35117	615706460	393238357920	22254576	STK
019170	KR7019170000	신풍제약	KOSPI		7390	2	-80	-1.07	7410	7470	7300	31371	231809040	391559076100	52984990	STK
365340	KR7365340009	성일하이텍	KOSDAQ	기술성장기업부	32150	2	-250	-0.77	32600	32800	32150	5971	193809375	391473671250	12176475	KSQ
035890	KR7035890003	서희건설	KOSDAQ	우량기업부	1693	2	-47	-2.7	1791	1791	1691	504781	865811913	389065717701	229808457	KSQ
211050	KR7211050000	인카금융서비스	KOSDAQ	기술성장기업부	7550	1	80	1.07	7400	7570	7400	52632	393382120	387917490000	51379800	KSQ
003160	KR7003160009	디아이	KOSPI		13700	2	-80	-0.58	13600	13760	13470	98133	1336857055	387710000000	28300000	STK
218410	KR7218410009	RFHIC	KOSDAQ	우량기업부	14630	2	-100	-0.68	14860	15000	14550	19399	285531400	387467386460	26484442	KSQ
084010	KR7084010008	대한제강	KOSPI		16420	1	160	0.98	16300	16450	16190	18697	306228150	384464398740	23414397	STK
005810	KR7005810007	풍산홀딩스	KOSPI		26650	2	-350	-1.3	27000	27100	26600	15483	414016750	384220831800	14417292	STK
003280	KR7003280005	흥아해운	KOSPI		1596	2	-12	-0.75	1600	1617	1592	527219	844611938	383718138804	240424899	STK
102710	KR7102710001	이엔에프테크놀로지	KOSDAQ	우량기업부	26850	1	350	1.32	26450	27000	26250	15260	408019975	383628396600	14287836	KSQ
206640	KR7206640005	바디텍메드	KOSDAQ	우량기업부	16320	2	-70	-0.43	16010	16490	16010	32787	530111530	383300659200	23486560	KSQ
090435	KR7090431008	아모레퍼시픽우	KOSPI		36300	1	550	1.54	35750	36400	35750	6470	233917525	383249229000	10557830	STK
214430	KR7214430001	아이쓰리시스템	KOSDAQ	우량기업부	53900	3	0	0.0	53800	54400	53000	11666	627210150	383054364000	7106760	KSQ
101930	KR7101930006	인화정공	KOSDAQ	중견기업부	39800	1	450	1.14	38900	39950	38900	4174	165528350	382706173400	9615733	KSQ
093320	KR7093320000	케이아이엔엑스	KOSDAQ	우량기업부	78300	2	-2200	-2.73	79300	80000	77000	9318	731681650	382104000000	4880000	KSQ
204620	KR7204620009	글로벌텍스프리	KOSDAQ	중견기업부	5425	2	-155	-2.78	5550	5560	5310	377280	2041434070	381287065250	70283330	KSQ
006730	KR7006730006	서부T&D	KOSDAQ	우량기업부	5770	1	20	0.35	5750	5810	5700	69081	396927000	380398345710	65926923	KSQ
108860	KR7108860008	셀바스AI	KOSDAQ	우량기업부	13970	2	-260	-1.83	13940	14290	13910	213047	2991885605	375999616300	26914790	KSQ
092790	KR7092790005	넥스틸	KOSPI		14420	1	130	0.91	14000	14540	13990	272258	3892977300	374948840000	26002000	STK
00088K	KR700088K015	한화3우B	KOSPI		19270	1	90	0.47	19170	19330	19020	10687	205000475	373923578070	19404441	STK
003520	KR7003520004	영진약품	KOSPI		2020	1	10	0.5	2010	2030	1999	62673	126465200	369443316620	182892731	STK
038500	KR7038500005	삼표시멘트	KOSDAQ	우량기업부	3420	1	225	7.04	3485	3560	3210	5312411	18119724237	369073766520	107916306	KSQ
018250	KR7018250001	애경산업	KOSPI		13920	2	-10	-0.07	13770	13990	13770	10427	144913160	367626295200	26409935	STK
114840	KR7114840002	아이패밀리에스씨	KOSDAQ	벤처기업부	21200	2	-100	-0.47	21200	21500	20900	25581	542930600	367181880000	17319900	KSQ
119850	KR7119850006	지엔씨에너지	KOSDAQ	우량기업부	22300	1	3050	15.84	19060	22350	19050	1078041	22801206925	366810670700	16448909	KSQ
004690	KR7004690004	삼천리	KOSPI		90400	1	1100	1.23	89000	90700	89000	6708	605406400	366574260000	4055025	STK
455900	KR7455900001	엔젤로보틱스	KOSDAQ	기술성장기업부	24400	1	350	1.46	23600	24500	23600	25024	602107775	365783596400	14991131	KSQ
058820	KR7058820002	CMG제약	KOSDAQ	우량기업부	2630	1	15	0.57	2545	2710	2545	3648609	9654181731	365286601720	138892244	KSQ
058650	KR7058650003	세아홀딩스	KOSPI		91300	3	0	0.0	91300	91300	90100	44	3998800	365200000000	4000000	STK
041960	KR7041960006	코미팜	KOSDAQ	벤처기업부	5170	1	60	1.17	5110	5300	5030	124265	645952200	365116944610	70622233	KSQ
179900	KR7179900006	유티아이	KOSDAQ	벤처기업부	20200	2	-700	-3.35	20900	21000	20150	39551	811587450	362643105800	17952629	KSQ
228760	KR7228760005	지노믹트리	KOSDAQ	기술성장기업부	14800	2	-10	-0.07	14780	14840	14610	24304	358914665	360562528400	24362333	KSQ
094360	KR7094360005	칩스앤미디어	KOSDAQ	벤처기업부	17070	2	-200	-1.16	17000	17240	16980	38350	655216565	360490644180	21118374	KSQ
003960	KR7003960002	사조대림	KOSPI		39250	1	250	0.64	38500	39300	38500	2835	110833925	359705329750	9164467	STK
450950	KR7450950001	아스테라시스	KOSDAQ	중견기업부	9790	2	-70	-0.71	9980	10070	9660	262783	2592259855	358555245180	36624642	KSQ
445090	KR7445090004	에이직랜드	KOSDAQ	벤처기업부	32950	2	-1800	-5.18	33550	34200	32550	182197	6054768725	358221197000	10871660	KSQ
171090	KR7171090004	선익시스템	KOSDAQ	중견기업부	37500	2	-400	-1.06	38200	38200	37500	8141	307025000	357637687500	9537005	KSQ
001500	KR7001500008	현대차증권	KOSPI		5730	1	30	0.53	5650	5740	5650	90350	515115540	354303342120	61833044	STK
093230	KR7093230001	이아이디	KOSPI		1392	0	0	0.0	0	0	0	0	0	354103029120	254384360	STK
389650	KR7389650003	넥스트바이오메디컬	KOSDAQ	기술성장기업부	43400	1	150	0.35	42500	43900	42500	21770	936745525	351027272400	8088186	KSQ
006220	KR7006220008	제주은행	KOSPI		10910	1	110	1.02	11300	11930	10810	2214479	25314737265	350524924340	32128774	STK
082800	KR7082800004	비보존 제약	KOSDAQ	중견기업부	6960	2	-30	-0.43	6840	7060	6800	109954	764131320	348728475360	50104666	KSQ
102940	KR7102940004	코오롱생명과학	KOSDAQ	중견기업부	28000	1	1500	5.66	26250	28200	26250	20264	557950750	347854836000	12423387	KSQ
006110	KR7006110001	삼아알미늄	KOSPI		23600	2	-100	-0.42	23900	24200	23400	11304	267943250	347201217600	14711916	STK
130660	KR7130660004	한전산업	KOSPI		10620	2	-60	-0.56	10450	10680	10410	23586	249858460	346212000000	32600000	STK
060280	KR7060280005	큐렉소	KOSDAQ	중견기업부	8390	1	20	0.24	8360	8410	8230	55714	463995910	344745016100	41089990	KSQ
036620	KR7036620003	감성코퍼레이션	KOSDAQ	우량기업부	3710	2	-70	-1.85	3775	3815	3685	230298	862257559	344683330180	92906558	KSQ
030530	KR7030530000	원익홀딩스	KOSDAQ	우량기업부	4460	1	185	4.33	4265	4685	4255	10211699	46011564656	344481395260	77237981	KSQ
013030	KR7013030002	하이록코리아	KOSDAQ	우량기업부	27950	3	0	0.0	27600	28150	27600	10428	291435350	343657603900	12295442	KSQ
020000	KR7020000006	한섬	KOSPI		15310	1	10	0.07	15260	15350	15080	10189	154786390	343521906570	22437747	STK
089010	KR7089010003	켐트로닉스	KOSDAQ	우량기업부	22350	2	-350	-1.54	22550	22950	22300	70494	1589333975	342722633100	15334346	KSQ
278280	KR7278280003	천보	KOSDAQ	우량기업부	34250	1	50	0.15	34100	34800	33700	7666	262725850	342500000000	10000000	KSQ
071055	KR7071051007	한국금융지주우	KOSPI		58300	1	800	1.39	57000	58500	57000	4269	247287450	341536033300	5858251	STK
034120	KR7034120006	SBS	KOSPI		18380	2	-50	-0.27	18450	18460	18170	12562	229835330	340971754440	18551238	STK
397030	KR7397030008	에이프릴바이오	KOSDAQ	기술성장기업부	15150	1	1150	8.21	13870	15460	13870	206255	3049362585	340664354400	22486096	KSQ
004700	KR7004700001	조광피혁	KOSPI		51200	2	-400	-0.78	51000	51800	51000	1090	56121300	340435865600	6649138	STK
005389	KR7005383005	현대차3우B	KOSPI		142900	1	100	0.07	142500	143200	141700	3040	432845050	340159731600	2380404	STK
484810	KR7484810007	티엑스알로보틱스	KOSDAQ	중견기업부	22000	1	850	4.02	20900	22400	20900	799412	17431576800	339920130000	15450915	KSQ
025860	KR7025860008	남해화학	KOSPI		6830	2	-20	-0.29	6860	6880	6760	132085	899439830	339306497690	49678843	STK
060980	KR7060980000	HL홀딩스	KOSPI		36000	3	0	0.0	36000	36050	35550	6841	246035800	338539572000	9403877	STK
027410	KR7027410000	BGF	KOSPI		3520	1	55	1.59	3425	3765	3425	308092	1104741040	336923104320	95716791	STK
144510	KR7144510005	지씨셀	KOSDAQ	우량기업부	21300	1	300	1.43	21150	21500	20850	13068	278159750	336547327200	15800344	KSQ
161000	KR7161000005	애경케미칼	KOSPI		6900	1	50	0.73	6920	7030	6830	73553	510197920	335676092100	48648709	STK
004980	KR7004980009	성신양회	KOSPI		13660	1	1630	13.55	15250	15470	13420	3721099	54396057720	334889557180	24516073	STK
237880	KR7237880000	클리오	KOSDAQ	우량기업부	18480	2	-450	-2.38	18800	19030	18440	30143	560468550	333958603440	18071353	KSQ
033270	KR7033270000	유나이티드제약	KOSPI		20400	2	-400	-1.92	20900	21200	20300	78723	1623302600	333209968800	16333822	STK
031430	KR7031430002	신세계인터내셔날	KOSPI		9420	2	-60	-0.63	9430	9470	9380	11570	109050360	332931060000	35343000	STK
005090	KR7005090006	SGC에너지	KOSPI		23100	1	300	1.32	22900	23400	22800	17144	396176350	332855592300	14409333	STK
101970	KR7101970002	우양에이치씨	KOSDAQ	중견기업부	22800	1	500	2.24	22300	24200	22175	205080	4756413125	331687765200	14547709	KSQ
334970	KR7334970001	프레스티지바이오로직스	KOSDAQ	기술성장기업부	4280	1	70	1.66	4245	4280	4200	17578	74527905	331347486360	77417637	KSQ
452450	KR7452450000	피아이이	KOSDAQ	벤처기업부	9230	1	10	0.11	9020	9350	8940	374985	3451360460	330673980000	35826000	KSQ
119610	KR7119610004	인터로조	KOSDAQ	중견기업부	24900	0	0	0.0	0	0	0	0	0	329090302200	13216478	KSQ
347700	KR7347700007	스피어	KOSDAQ	기술성장기업부	8520	1	20	0.24	8790	8890	8320	350519	2999792435	328027812840	38500917	KSQ
402030	KR7402030001	코난테크놀로지	KOSDAQ	기술성장기업부	28450	2	-950	-3.23	28900	29200	28200	84609	2421613425	326244343600	11467288	KSQ
037270	KR7037270006	YG PLUS	KOSPI		5130	2	-40	-0.77	5070	5180	5060	188248	966351465	325392873300	63429410	STK
001790	KR7001790005	대한제당	KOSPI		3625	2	-170	-4.48	3660	3930	3505	17737167	66637257820	325150102500	89696580	STK
115180	KR7115180002	큐리언트	KOSDAQ	벤처기업부	10040	2	-200	-1.95	10160	10270	9850	161199	1624344825	325113081240	32381781	KSQ
136480	KR7136480001	하림	KOSDAQ	우량기업부	3060	2	-5	-0.16	3065	3070	3040	110303	337271105	325001688120	106209702	KSQ
199800	KR7199800004	툴젠	KOSDAQ	기술성장기업부	37900	1	1200	3.27	38000	38450	37000	19630	740041200	324285854500	8556355	KSQ
094480	KR7094480001	갤럭시아머니트리	KOSDAQ	중견기업부	8260	2	-240	-2.82	8380	8390	8230	251798	2091722515	324038461880	39229838	KSQ
176750	KR7176750008	듀켐바이오	KOSDAQ	기술성장기업부	11310	2	-20	-0.18	11250	11510	11250	23264	264743500	321828538200	28455220	KSQ
059090	KR7059090001	미코	KOSDAQ	중견기업부	9630	2	-80	-0.82	9510	9660	9510	46487	445633890	321803572140	33416778	KSQ
389140	KR7389140005	포바이포	KOSDAQ	벤처기업부	28900	4	6650	29.89	28900	28900	28900	188673	5452649700	321158041500	11112735	KSQ
249420	KR7249420001	일동제약	KOSPI		11420	1	80	0.71	11270	11600	11270	18402	209821600	320473761420	28062501	STK
352480	KR7352480008	씨앤씨인터내셔널	KOSDAQ	벤처기업부	31900	2	-600	-1.85	32500	32700	31900	20423	656639075	319444717900	10013941	KSQ
032500	KR7032500001	케이엠더블유	KOSDAQ	중견기업부	7960	2	-50	-0.62	8050	8100	7950	8692	69600260	316974228680	39820883	KSQ
067080	KR7067080002	대화제약	KOSDAQ	중견기업부	17000	1	480	2.91	16950	18440	16760	2593693	45833050300	316483050000	18616650	KSQ
126560	KR7126560002	현대퓨처넷	KOSPI		2870	1	10	0.35	2845	2875	2820	19023	54233554	316282452150	110202945	STK
041830	KR7041830001	인바디	KOSDAQ	우량기업부	23450	1	200	0.86	23250	23500	23200	7654	179009800	316126682900	13480882	KSQ
068240	KR7068240001	다원시스	KOSDAQ	중견기업부	8260	1	60	0.73	8300	8300	8160	14969	123209220	315229989620	38163437	KSQ
032820	KR7032820003	우리기술	KOSDAQ	우량기업부	1913	2	-34	-1.75	1924	1945	1911	1139995	2190712220	315027927416	164677432	KSQ
083450	KR7083450007	GST	KOSDAQ	우량기업부	17090	1	90	0.53	16840	17700	16780	190920	3310162290	314968700000	18430000	KSQ
378340	KR7378340004	필에너지	KOSDAQ	중견기업부	14690	1	100	0.69	14490	14810	14320	26543	387656060	314041086580	21377882	KSQ
419530	KR7419530001	SAMG엔터	KOSDAQ	기술성장기업부	35650	2	-450	-1.25	35700	36425	35450	51585	1853727325	312683654500	8770930	KSQ
024720	KR7024720005	콜마홀딩스	KOSPI		9100	2	-260	-2.78	9180	9280	8980	91534	830371355	312095956900	34296259	STK
039440	KR7039440003	에스티아이	KOSDAQ	우량기업부	19570	2	-320	-1.61	19540	19840	19480	22474	439924920	309793100000	15830000	KSQ
475400	KR7475400008	씨메스	KOSDAQ	기술성장기업부	26600	1	350	1.33	25650	26800	25650	59366	1566669525	308784238000	11608430	KSQ
006390	KR7006390009	한일현대시멘트	KOSPI		15910	1	130	0.82	16500	16720	15890	55341	892560190	307503261520	19327672	STK
043150	KR7043150002	바텍	KOSDAQ	우량기업부	20600	2	-250	-1.2	20800	20800	20450	4688	96491350	305997673600	14854256	KSQ
027360	KR7027360007	아주IB투자	KOSDAQ	우량기업부	2530	1	15	0.6	2465	2590	2440	2232623	5610695451	305991877180	120945406	KSQ
016590	KR7016590002	신대양제지	KOSPI		7590	2	-60	-0.78	7620	7650	7410	5912	44572325	305860453800	40297820	STK
002310	KR7002310001	아세아제지	KOSPI		7330	2	-870	-10.61	8020	8050	7230	1575931	11840821040	305166298300	41632510	STK
200880	KR7200880003	서연이화	KOSPI		11290	3	0	0.0	11190	11330	11190	15218	171498070	305151053730	27028437	STK
072710	KR7072710007	농심홀딩스	KOSPI		65600	1	600	0.92	65000	65600	64600	905	59031400	304239024000	4637790	STK
420770	KR7420770000	기가비스	KOSDAQ	중견기업부	23900	2	-500	-2.05	24150	24450	23800	13610	325875900	302950616200	12675758	KSQ
007690	KR7007690001	국도화학	KOSPI		32650	1	800	2.51	31350	32950	31350	10443	339401400	302366164800	9260832	STK
002020	KR7002020006	코오롱	KOSPI		23850	1	1900	8.66	21950	24500	21950	87904	2054280850	301140260100	12626426	STK
044490	KR7044490001	태웅	KOSDAQ	우량기업부	15050	1	200	1.35	14650	15090	14650	29352	437789510	301111084050	20007381	KSQ
003220	KR7003220001	대원제약	KOSPI		13420	2	-10	-0.07	13320	13470	13300	4027	54051930	300978163860	22427583	STK
104700	KR7104700000	한국철강	KOSPI		8250	2	-50	-0.6	8210	8280	8200	2338	19251405	300712500000	36450000	STK
394280	KR7394280002	오픈엣지테크놀로지	KOSDAQ	기술성장기업부	13730	2	-360	-2.56	13900	14000	13550	79555	1087922300	300516844110	21887607	KSQ
418550	KR7418550000	제이오	KOSDAQ	기술성장기업부	9360	2	-270	-2.8	9530	9630	9350	37915	357821540	299685419280	32017673	KSQ
322000	KR7322000001	HD현대에너지솔루션	KOSPI		26750	1	500	1.9	27250	27550	26500	95155	2567376900	299600000000	11200000	STK
900140	KYG5307W1015	엘브이엠씨홀딩스	KOSPI		1738	2	-14	-0.8	1751	1762	1729	112936	196882011	298220658318	171588411	STK
035150	KR7035150002	백산	KOSPI		14030	2	-150	-1.06	14180	14230	14010	5160	72601580	298137500000	21250000	STK
018310	KR7018310003	삼목에스폼	KOSDAQ	우량기업부	20150	3	0	0.0	20000	20200	20000	1229	24684950	296205000000	14700000	KSQ
015360	KR7015360001	INVENI	KOSPI		49150	1	450	0.92	48800	49400	48450	3338	163901900	294900000000	6000000	STK
005390	KR7005390000	신성통상	KOSPI		2050	2	-5	-0.24	2055	2065	2035	65837	135081140	294602199500	143708390	STK
439090	KR7439090002	마녀공장	KOSDAQ	중견기업부	17980	2	-150	-0.83	17880	18200	17820	30672	550302940	294481114800	16378260	KSQ
101160	KR7101160000	월덱스	KOSDAQ	우량기업부	17810	1	40	0.23	17500	17840	17500	14611	259132375	294060785330	16510993	KSQ
078160	KR7078160009	메디포스트	KOSDAQ	벤처기업부	8570	2	-60	-0.7	8620	8690	8250	18066	154254845	293246417450	34217785	KSQ
005010	KR7005010004	휴스틸	KOSPI		5190	1	70	1.37	5050	5240	5050	224210	1155350575	291616109250	56188075	STK
024850	KR7024850000	HLB이노베이션	KOSDAQ	중견기업부	2020	2	-15	-0.74	2005	2045	1993	165032	334645631	291494328460	144304123	KSQ
348340	KR7348340001	뉴로메카	KOSDAQ	기술성장기업부	25650	1	150	0.59	25000	25950	25000	19335	491176975	290809106550	11337587	KSQ
001940	KR7001940006	KISCO홀딩스	KOSPI		20500	1	50	0.24	20100	20550	20100	3851	78221300	290615790000	14176380	STK
025770	KR7025770009	한국정보통신	KOSDAQ	우량기업부	7710	1	50	0.65	7750	7790	7630	691	5333330	288695329410	37444271	KSQ
088260	KR7088260005	이리츠코크렙	KOSPI		4555	2	-25	-0.55	4585	4600	4525	7933	36171735	288520942450	63341590	STK
009290	KR7009290008	광동제약	KOSPI		5500	1	90	1.66	5400	5550	5360	37674	207000590	288314680500	52420851	STK
105550	KR7105550008	엣지파운드리	KOSDAQ	중견기업부	3725	2	-100	-2.61	3755	3810	3685	177743	663472998	288249600175	77382443	KSQ
079940	KR7079940003	가비아	KOSDAQ	우량기업부	21250	2	-50	-0.23	21000	21500	21000	14112	300357850	287633285000	13535684	KSQ
267980	KR7267980001	매일유업	KOSDAQ	우량기업부	36650	1	400	1.1	36600	36850	36250	2370	86902800	287469332700	7843638	KSQ
013990	KR7013990007	아가방컴퍼니	KOSDAQ	우량기업부	8730	1	500	6.08	8450	9300	8100	10783909	95595290835	287108189280	32887536	KSQ
100790	KR7100790005	미래에셋벤처투자	KOSDAQ	우량기업부	5400	2	-160	-2.88	5820	5840	5310	1341201	7493648755	286873023600	53124634	KSQ
045100	KR7045100005	한양이엔지	KOSDAQ	우량기업부	15910	2	-40	-0.25	15940	15950	15720	2996	47544620	286380000000	18000000	KSQ
045390	KR7045390002	대아티아이	KOSDAQ	우량기업부	4040	1	30	0.75	3975	4090	3975	379632	1531272806	284712443080	70473377	KSQ
476060	KR7476060009	온코닉테라퓨틱스	KOSDAQ	기술성장기업부	26150	2	-1700	-6.1	26350	26600	25500	683260	17795521625	284563254000	10881960	KSQ
051500	KR7051500007	CJ프레시웨이	KOSDAQ	우량기업부	23900	1	650	2.8	23250	24100	23150	39388	938270975	283730905400	11871586	KSQ
448280	KR7448280008	에코아이	KOSDAQ	중견기업부	28550	1	3950	16.06	25600	29450	25350	1316938	36537731725	281989577650	9877043	KSQ
256840	KR7256840000	한국비엔씨	KOSDAQ	벤처기업부	4120	1	15	0.37	4115	4160	4100	55771	230011430	281786930320	68394886	KSQ
123890	KR7123890006	한국자산신탁	KOSPI		2300	3	0	0.0	2300	2310	2290	38761	89119883	281460029800	122373926	STK
065680	KR7065680001	우주일렉트로	KOSDAQ	우량기업부	30450	1	50	0.16	29800	30750	29800	16183	493162300	281372341950	9240471	KSQ
003800	KR7003800000	에이스침대	KOSDAQ	우량기업부	25250	1	200	0.8	25100	25275	25100	595	15009400	280022500000	11090000	KSQ
013580	KR7013580006	계룡건설	KOSPI		31300	0	0	0.0	0	0	0	0	0	279537389100	8930907	STK
011760	KR7011760006	현대코퍼레이션	KOSPI		21100	1	100	0.48	21000	21100	20750	23941	500215800	279131182600	13228966	STK
056080	KR7056080005	유진로봇	KOSDAQ	중견기업부	7410	2	-60	-0.8	7290	7470	7290	36187	267180830	277965046320	37512152	KSQ
049070	KR7049070006	인탑스	KOSDAQ	우량기업부	16120	2	-60	-0.37	16150	16150	15950	5968	95686895	277264000000	17200000	KSQ
011930	KR7011930005	신성이엔지	KOSPI		1342	1	19	1.44	1337	1359	1310	1530073	2035480790	276248218642	205848151	STK
002320	KR7002320000	한진	KOSPI		18460	2	-30	-0.16	18490	18490	18370	4146	76329080	275933212880	14947628	STK
001270	KR7001270008	부국증권	KOSPI		26600	1	350	1.33	26300	26850	26000	5134	135810100	275838967600	10369886	STK
377190	KR7377190004	디앤디플랫폼리츠	KOSPI		3120	2	-60	-1.89	3185	3190	3110	27575	86251265	275808000000	88400000	STK
004430	KR7004430005	송원산업	KOSPI		11470	1	280	2.5	11280	11650	11190	25475	292569250	275280000000	24000000	STK
126720	KR7126720002	수산인더스트리	KOSPI		19120	2	-10	-0.05	19080	19160	18950	3892	74234230	273148320000	14286000	STK
039840	KR7039840004	디오	KOSDAQ	우량기업부	18170	2	-230	-1.25	18380	18380	17980	39159	709365225	272218488350	14981755	KSQ
338220	KR7338220007	뷰노	KOSDAQ	기술성장기업부	19390	1	370	1.95	18880	19480	18800	38735	740753210	271446872970	13999323	KSQ
182360	KR7182360008	큐브엔터	KOSDAQ	우량기업부	18090	2	-300	-1.63	18140	18300	17910	96685	1746194980	271395044100	15002490	KSQ
473980	KR7473980001	노머스	KOSDAQ	기술성장기업부	24950	2	-450	-1.77	24650	25375	24500	24634	610223750	271147044150	10867617	KSQ
001340	KR7001340009	PKC	KOSPI		6030	2	-60	-0.99	6040	6070	5980	25719	154771750	270857994210	44918407	STK
339770	KR7339770000	교촌에프앤비	KOSPI		5410	2	-110	-1.99	5450	5520	5390	24058	130551060	270311082800	49965080	STK
000520	KR7000520007	삼일제약	KOSPI		12440	1	270	2.22	12140	12560	12140	59478	734971015	269846128840	21691811	STK
031330	KR7031330004	에스에이엠티	KOSDAQ	우량기업부	2695	2	-5	-0.19	2690	2700	2685	51554	138713860	269486705565	99995067	KSQ
286940	KR7286940002	롯데이노베이트	KOSPI		17780	1	60	0.34	17600	17800	17430	3788	67197160	269000145260	15129367	STK
252990	KR7252990007	샘씨엔에스	KOSDAQ	기술성장기업부	4605	1	5	0.11	4545	4630	4540	31448	144375030	268877030115	58388063	KSQ
008060	KR7008060006	대덕	KOSPI		7920	2	-10	-0.13	7930	8000	7870	58733	465053265	268409988000	33890150	STK
001390	KR7001390004	KG케미칼	KOSPI		3915	1	45	1.16	3810	3940	3810	48099	186931978	268056291600	68469040	STK
003000	KR7003000007	부광약품	KOSPI		3915	1	5	0.13	3910	3930	3895	13593	53183660	268000036965	68454671	STK
