Unnamed: 0	Code	ISU_CD	Name	Market	Dept	Close	ChangeCode	Changes	ChagesRatio	Open	High	Low	Volume	Amount	Marcap	Stocks	MarketId
1510	123010	KR7123010001	알엔티엑스	KOSDAQ	기술성장기업부	-	3									32658542	KSQ
1511	476830	KR7476830005	알지노믹스	KOSDAQ	기술성장기업부	-	3									13933842	KSQ
1512	347860	KR7347860009	알체라	KOSDAQ	벤처기업부	-	3									38710961	KSQ
1514	123750	KR7123750002	알톤	KOSDAQ	중견기업부	-	3									13819259	KSQ
1515	459550	KR7459550000	알트	KOSDAQ	중견기업부	-	3									25067769	KSQ
1516	085810	KR7085810000	알티캐스트	KOSDAQ	중견기업부	-	3									65546031	KSQ
1517	043100	KR7043100007	알파AI	KOSDAQ	관리종목(소속부없음)	-	3									20110080	KSQ
1518	117670	KR7117670000	알파칩스	KOSDAQ	중견기업부	-	3									6661742	KSQ
1519	314140	KR7314140005	알피바이오	KOSDAQ	중견기업부	-	3									8666361	KSQ
1520	291650	KR7291650000	압타머사이언스	KOSDAQ	기술성장기업부	-	3									40257092	KSQ
1521	293780	KR7293780003	압타바이오	KOSDAQ	기술성장기업부	-	3									28093405	KSQ
1522	018250	KR7018250001	애경산업	KOSPI		-	3									26409935	STK
1523	161000	KR7161000005	애경케미칼	KOSPI		-	3									48648709	STK
1525	310200	KR7310200001	애니플러스	KOSDAQ	중견기업부	-	3									52162836	KSQ
1526	179530	KR7179530001	애드바이오텍	KOSDAQ	기술성장기업부	-	3									19679630	KSQ
1527	397810	KR7397810003	애드포러스	KOSDAQ	벤처기업부	-	3									5160770	KSQ
1528	900100	USU652221081	애머릿지	KOSDAQ	외국기업(소속부없음)	-	3									52760502	KSQ
1529	0011A0	KR70011A0009	액스비스	KOSDAQ	벤처기업부	-	3									9333740	KSQ
1530	052790	KR7052790003	액토즈소프트	KOSDAQ	중견기업부	-	3									11330638	KSQ
1531	290740	KR7290740000	액트로	KOSDAQ	벤처기업부	-	3									10065011	KSQ
1532	238090	KR7238090005	앤디포스	KOSDAQ	벤처기업부	-	3									30490440	KSQ
1533	138360	KR7138360003	앤로보틱스	KOSDAQ	중견기업부	-	3									76991722	KSQ
1534	092600	KR7092600006	앤씨앤	KOSDAQ	벤처기업부	-	3									25083517	KSQ
1535	129890	KR7129890000	앱코	KOSDAQ	벤처기업부	-	3									45545602	KSQ
1536	174900	KR7174900001	앱클론	KOSDAQ	중견기업부	-	3									19925510	KSQ
1537	109960	KR7109960005	앱토크롬	KOSDAQ	투자주의환기종목(소속부없음)	-	3									220789269	KSQ
1538	270520	KR7270520000	앱튼	KOSDAQ	투자주의환기종목(소속부없음)	-	3									196589147	KSQ
1539	255440	KR7255440000	야스	KOSDAQ	벤처기업부	-	3									13058000	KSQ
1540	030960	KR7030960009	양지사	KOSDAQ	중견기업부	-	3									15980000	KSQ
1541	102120	KR7102120003	어보브반도체	KOSDAQ	벤처기업부	-	3									17780753	KSQ
1542	238120	KR7238120000	얼라인드	KOSDAQ	기술성장기업부	-	3									14378896	KSQ
1544	019990	KR7019990001	에너토크	KOSDAQ	중견기업부	-	3									9756088	KSQ
1545	011090	KR7011090008	에넥스	KOSPI		-	3									59991641	STK
1546	435570	KR7435570007	에르코스	KOSDAQ	벤처기업부	-	3									7616983	KSQ
1547	270660	KR7270660004	에브리봇	KOSDAQ	벤처기업부	-	3									12690583	KSQ
1548	038680	KR7038680005	에스넷	KOSDAQ	우량기업부	-	3									19912642	KSQ
1549	137310	KR7137310009	에스디바이오센서	KOSPI		-	3									121749102	STK
1550	217480	KR7217480003	에스디생명공학	KOSDAQ	투자주의환기종목(소속부없음)	-	3									109733141	KSQ
1551	121890	KR7121890008	에스디시스템	KOSDAQ	중견기업부	-	3									13291446	KSQ
1552	304360	KR7304360001	에스바이오메딕스	KOSDAQ	벤처기업부	-	3									12385128	KSQ
1553	389500	KR7389500000	에스비비테크	KOSDAQ	기술성장기업부	-	3									6655447	KSQ
1554	042110	KR7042110007	에스씨디	KOSDAQ	우량기업부	-	3									48329564	KSQ
1555	298060	KR7298060005	에스씨엠생명과학	KOSDAQ	관리종목(소속부없음)	-	3									44203176	KSQ
1556	065420	KR7065420002	에스아이리소스	KOSDAQ	중견기업부	-	3									71577299	KSQ
1558	103230	KR7103230009	에스앤더블류	KOSDAQ	중견기업부	-	3									7200000	KSQ
1559	260970	KR7260970009	에스앤디	KOSDAQ	우량기업부	-	3									2892754	KSQ
1560	101490	KR7101490001	에스앤에스텍	KOSDAQ	우량기업부	-	3									21334879	KSQ
1561	095910	KR7095910006	에스에너지	KOSDAQ	중견기업부	-	3									36902821	KSQ
1562	275630	KR7275630002	에스에스알	KOSDAQ	벤처기업부	-	3									5635898	KSQ
1563	031330	KR7031330004	에스에이엠티	KOSDAQ	우량기업부	-	3									99995067	KSQ
1564	060540	KR7060540002	에스에이티	KOSDAQ	중견기업부	-	3									26133306	KSQ
1566	0008Z0	KR70008Z0005	에스엔시스	KOSDAQ	벤처기업부	-	3									9436564	KSQ
1567	005850	KR7005850003	에스엘	KOSPI		-	3									46448520	STK
1568	246250	KR7246250005	에스엘에스바이오	KOSDAQ	관리종목(소속부없음)	-	3									15348206	KSQ
1570	010580	KR7010580009	에스엠벡셀	KOSPI		-	3									111251760	STK
1571	460870	KR7460870009	에스엠씨지	KOSDAQ	벤처기업부	-	3									20073304	KSQ
1572	007820	KR7007820004	에스엠코어	KOSDAQ	벤처기업부	-	3									20033946	KSQ
1573	464080	KR7464080001	에스오에스랩	KOSDAQ	기술성장기업부	-	3									17947045	KSQ
1574	109610	KR7109610006	에스와이	KOSDAQ	중견기업부	-	3									48907400	KSQ
1575	365330	KR7365330000	에스와이스틸텍	KOSDAQ	중견기업부	-	3									50171000	KSQ
1576	012750	KR7012750006	에스원	KOSPI		-	3									37999178	STK
1577	306040	KR7306040007	에스제이그룹	KOSDAQ	우량기업부	-	3									9865828	KSQ
1579	398120	KR7398120006	에스지헬스케어	KOSDAQ	벤처기업부	-	3									11818511	KSQ
1580	472230	KR7472230002	에스케이증권제11호스팩	KOSDAQ	SPAC(소속부없음)	-	3									4155000	KSQ
1581	473000	KR7473000008	에스케이증권제12호스팩	KOSDAQ	SPAC(소속부없음)	-	3									3310000	KSQ
1582	473950	KR7473950004	에스케이증권제13호스팩	KOSDAQ	SPAC(소속부없음)	-	3									4420000	KSQ
1583	475660	KR7475660007	에스켐	KOSDAQ	기술성장기업부	-	3									7929835	KSQ
1584	096630	KR7096630009	에스코넥	KOSDAQ	중견기업부	-	3									79381616	KSQ
1585	069510	KR7069510006	에스텍	KOSDAQ	우량기업부	-	3									10910000	KSQ
1586	488280	KR7488280009	에스투더블유	KOSDAQ	기술성장기업부	-	3									10769386	KSQ
1587	234300	KR7234300002	에스트래픽	KOSDAQ	우량기업부	-	3									27207780	KSQ
1588	039440	KR7039440003	에스티아이	KOSDAQ	우량기업부	-	3									15507047	KSQ
1589	098660	KR7098660004	에스티오	KOSDAQ	중견기업부	-	3									12500976	KSQ
1590	052020	KR7052020005	에스티큐브	KOSDAQ	투자주의환기종목(소속부없음)	-	3									67983291	KSQ
1592	458350	KR7458350006	에스팀	KOSDAQ	중견기업부	-	3									8683200	KSQ
1593	050760	KR7050760008	에스폴리텍	KOSDAQ	중견기업부	-	3									16334678	KSQ
1594	288620	KR7288620008	에스퓨얼셀	KOSDAQ	벤처기업부	-	3									6979316	KSQ
1595	443670	KR7443670005	에스피소프트	KOSDAQ	중견기업부	-	3									24741392	KSQ
1596	317830	KR7317830008	에스피시스템스	KOSDAQ	벤처기업부	-	3									10773818	KSQ
1597	058610	KR7058610007	에스피지	KOSDAQ	우량기업부	-	3									22177360	KSQ
1598	043340	KR7043340009	에쎈테크	KOSDAQ	중견기업부	-	3									95000000	KSQ
1599	023960	KR7023960008	에쓰씨엔지니어링	KOSPI		-	3									38035975	STK
1600	163280	KR7163280001	에어레인	KOSDAQ	기술성장기업부	-	3									13603078	KSQ
1601	298690	KR7298690009	에어부산	KOSPI		-	3									116640000	STK
1602	200710	KR7200710002	에이디테크놀로지	KOSDAQ	중견기업부	-	3									13440822	KSQ
1603	475580	KR7475580007	에이럭스	KOSDAQ	벤처기업부	-	3									13624900	KSQ
1604	096690	KR7096690003	에이루트	KOSDAQ	중견기업부	-	3									24137053	KSQ
1605	140910	KR7140910001	에이리츠	KOSPI		-	3									4463032	STK
1606	078520	KR7078520004	에이블씨엔씨	KOSPI		-	3									26014161	STK
1607	298380	KR7298380007	에이비엘바이오	KOSDAQ	기술성장기업부	-	3									55987463	KSQ
1608	203400	KR7203400007	에이비온	KOSDAQ	기술성장기업부	-	3									90101304	KSQ
1609	195990	KR7195990007	에이비프로바이오	KOSDAQ	관리종목(소속부없음)	-	3									28468972	KSQ
1610	003800	KR7003800000	에이스침대	KOSDAQ	우량기업부	-	3									11090000	KSQ
1611	088800	KR7088800008	에이스테크	KOSDAQ	중견기업부	-	3									75506434	KSQ
1612	241840	KR7241840008	에이스토리	KOSDAQ	중견기업부	-	3									9539994	KSQ
1613	364950	KR7364950006	에이아이코리아	KOSDAQ	벤처기업부	-	3									8296445	KSQ
1614	453860	KR7453860009	에이에스텍	KOSDAQ	벤처기업부	-	3									6444423	KSQ
1615	312610	KR7312610009	에이에프더블류	KOSDAQ	투자주의환기종목(소속부없음)	-	3									20256888	KSQ
1616	015260	KR7015260003	에이엔피	KOSPI		-	3									47116894	STK
1617	172670	KR7172670002	에이엘티	KOSDAQ	벤처기업부	-	3									8960259	KSQ
1619	481070	KR7481070001	에이유브랜즈	KOSDAQ	중견기업부	-	3									14260000	KSQ
1620	060900	KR7060900008	에이전트AI	KOSDAQ	중견기업부	-	3									79821468	KSQ
1621	445090	KR7445090004	에이직랜드	KOSDAQ	벤처기업부	-	3									10925658	KSQ
1622	295310	KR7295310007	에이치브이엠	KOSDAQ	기술성장기업부	-	3									12027291	KSQ
1623	072990	KR7072990005	에이치시티	KOSDAQ	우량기업부	-	3									14406206	KSQ
1624	044990	KR7044990000	에이치엔에스하이텍	KOSDAQ	기술성장기업부	-	3									7685425	KSQ
1625	239610	KR7239610009	에이치엘사이언스	KOSDAQ	벤처기업부	-	3									5392115	KSQ
1626	036170	KR7036170009	에이치엠넥스	KOSDAQ	중견기업부	-	3									61365626	KSQ
1627	462020	KR7462020009	에이치엠씨제6호스팩	KOSDAQ	관리종목(소속부없음)	-	3									4345000	KSQ
1628	477340	KR7477340004	에이치엠씨제7호스팩	KOSDAQ	SPAC(소속부없음)	-	3									7510000	KSQ
1629	148930	KR7148930001	에이치와이티씨	KOSDAQ	중견기업부	-	3									10175213	KSQ
1630	044780	KR7044780005	에이치케이	KOSDAQ	벤처기업부	-	3									18505787	KSQ
1631	357230	KR7357230002	에이치피오	KOSDAQ	우량기업부	-	3									41293476	KSQ
1632	355690	KR7355690009	에이텀	KOSDAQ	기술성장기업부	-	3									5404980	KSQ
1633	071670	KR7071670004	에이테크솔루션	KOSDAQ	중견기업부	-	3									10000000	KSQ
1634	045660	KR7045660008	에이텍	KOSDAQ	벤처기업부	-	3									8260000	KSQ
1635	224110	KR7224110007	에이텍모빌리티	KOSDAQ	벤처기업부	-	3									5340000	KSQ
1636	021080	KR7021080007	에이티넘인베스트	KOSDAQ	우량기업부	-	3									48000000	KSQ
1637	200470	KR7200470003	에이팩트	KOSDAQ	중견기업부	-	3									42362093	KSQ
1639	262260	KR7262260003	에이프로	KOSDAQ	우량기업부	-	3									14468152	KSQ
1640	007460	KR7007460009	에이프로젠	KOSPI		-	3									329305030	STK
1641	003060	KR7003060001	에이프로젠바이오로직스	KOSPI		-	3									198407845	STK
1642	397030	KR7397030008	에이프릴바이오	KOSDAQ	기술성장기업부	-	3									23342626	KSQ
1643	244920	KR7244920005	에이플러스에셋	KOSPI		-	3									22607693	STK
1644	278470	KR7278470000	에이피알	KOSPI		-	3									37438155	STK
1645	0009K0	KR70009K0001	에임드바이오	KOSDAQ	기술성장기업부	-	3									64671161	KSQ
1646	230240	KR7230240004	에치에프알	KOSDAQ	우량기업부	-	3									13309000	KSQ
1647	159910	KR7159910009	에코글로우	KOSDAQ	중견기업부	-	3									52335485	KSQ
1648	230360	KR7230360000	에코마케팅	KOSDAQ	우량기업부	-	3									30998758	KSQ
1649	038870	KR7038870002	에코바이오	KOSDAQ	중견기업부	-	3									14014949	KSQ
1650	097780	KR7097780001	에코볼트	KOSDAQ	중견기업부	-	3									63415904	KSQ
1651	448280	KR7448280008	에코아이	KOSDAQ	중견기업부	-	3									29631129	KSQ
1652	101360	KR7101360006	에코앤드림	KOSDAQ	벤처기업부	-	3									17786114	KSQ
1653	128540	KR7128540002	에코캡	KOSDAQ	우량기업부	-	3									26690460	KSQ
1655	450080	KR7450080007	에코프로머티	KOSPI		-	3									70558754	STK
1657	383310	KR7383310000	에코프로에이치엔	KOSDAQ	우량기업부	-	3									20974932	KSQ
1658	038110	KR7038110003	에코플라스틱	KOSDAQ	우량기업부	-	3									41169370	KSQ
1659	073540	KR7073540007	에프알텍	KOSDAQ	벤처기업부	-	3									11400000	KSQ
1660	064850	KR7064850001	에프앤가이드	KOSDAQ	벤처기업부	-	3									11410332	KSQ
1661	036810	KR7036810000	에프에스티	KOSDAQ	우량기업부	-	3									21446348	KSQ
1662	173940	KR7173940008	에프엔씨엔터	KOSDAQ	중견기업부	-	3									15392808	KSQ
1663	083500	KR7083500009	에프엔에스테크	KOSDAQ	우량기업부	-	3									8575722	KSQ
1665	054940	KR7054940002	엑사이엔씨	KOSDAQ	중견기업부	-	3									33173548	KSQ
1666	950130	KR8840090003	엑세스바이오	KOSDAQ	외국기업(소속부없음)	-	3									37727832	KSQ
1667	373110	KR7373110006	엑셀세라퓨틱스	KOSDAQ	기술성장기업부	-	3									17294394	KSQ
1668	205100	KR7205100001	엑셈	KOSDAQ	벤처기업부	-	3									71462308	KSQ
1669	356680	KR7356680009	엑스게이트	KOSDAQ	벤처기업부	-	3									28543492	KSQ
1670	070300	KR7070300009	엑스큐어	KOSDAQ	벤처기업부	-	3									23307078	KSQ
1671	317770	KR7317770006	엑스페릭스	KOSDAQ	벤처기업부	-	3									36486545	KSQ
1672	373200	KR7373200005	엑스플러스	KOSDAQ	벤처기업부	-	3									112480583	KSQ
1673	069920	KR7069920007	엑시온그룹	KOSDAQ	투자주의환기종목(소속부없음)	-	3									46482609	KSQ
1674	092870	KR7092870005	엑시콘	KOSDAQ	우량기업부	-	3									13050797	KSQ
1675	019490	KR7019490002	엑시큐어하이트론	KOSPI		-	3									76432270	STK
1677	317870	KR7317870004	엔바이오니아	KOSDAQ	기술성장기업부	-	3									8841895	KSQ
1678	067570	KR7067570002	엔브이에이치코리아	KOSDAQ	우량기업부	-	3									42170000	KSQ
1679	0004V0	KR70004V0003	엔비알모션	KOSDAQ	기술성장기업부	-	3									10404468	KSQ
1680	236810	KR7236810008	엔비티	KOSDAQ	기술성장기업부	-	3									16975426	KSQ
1682	333620	KR7333620003	엔시스	KOSDAQ	벤처기업부	-	3									10556344	KSQ
1683	101400	KR7101400000	엔시트론	KOSDAQ	중견기업부	-	3									70450730	KSQ
1684	036570	KR7036570000	엔씨소프트	KOSPI		-	3									21544022	STK
1685	475230	KR7475230009	엔알비	KOSDAQ	벤처기업부	-	3									10826295	KSQ
1687	451700	KR7451700009	엔에이치스팩29호	KOSDAQ	SPAC(소속부없음)	-	3									14350000	KSQ
1688	466910	KR7466910007	엔에이치스팩30호	KOSDAQ	SPAC(소속부없음)	-	3									9100000	KSQ
1689	481890	KR7481890002	엔에이치스팩31호	KOSDAQ	SPAC(소속부없음)	-	3									6345000	KSQ
1690	0054V0	KR70054V0002	엔에이치스팩32호	KOSDAQ	SPAC(소속부없음)	-	3									6216500	KSQ
1691	0130H0	KR70130H0008	엔에이치스팩33호	KOSDAQ	SPAC(소속부없음)	-	3									7700000	KSQ
1692	265740	KR7265740001	엔에프씨	KOSDAQ	중견기업부	-	3									17863600	KSQ
1693	354200	KR7354200008	엔젠바이오	KOSDAQ	기술성장기업부	-	3									26809750	KSQ
1694	455900	KR7455900001	엔젤로보틱스	KOSDAQ	기술성장기업부	-	3									15247131	KSQ
1695	419080	KR7419080007	엔젯	KOSDAQ	기술성장기업부	-	3									10685137	KSQ
1697	183490	KR7183490002	엔지켐생명과학	KOSDAQ	관리종목(소속부없음)	-	3									84640235	KSQ
1698	085310	KR7085310001	엔케이	KOSPI		-	3									78880322	STK
1699	182400	KR7182400002	엔케이젠바이오텍코리아	KOSDAQ	관리종목(소속부없음)	-	3									72342431	KSQ
1700	348370	KR7348370008	엔켐	KOSDAQ	중견기업부	-	3									21910992	KSQ
1701	069410	KR7069410009	엔텔스	KOSDAQ	벤처기업부	-	3									10244824	KSQ
1702	227950	KR7227950003	엔투텍	KOSDAQ	중견기업부	-	3									172541047	KSQ
1703	291230	KR7291230001	엔피	KOSDAQ	중견기업부	-	3									44095775	KSQ
1704	048830	KR7048830004	엔피케이	KOSDAQ	중견기업부	-	3									18723923	KSQ
1705	096870	KR7096870001	엘디티	KOSDAQ	벤처기업부	-	3									8347999	KSQ
1707	900140	KYG5307W1015	엘브이엠씨홀딩스	KOSPI		-	3									193240432	STK
1708	290650	KR7290650001	엘앤씨바이오	KOSDAQ	우량기업부	-	3									24847063	KSQ
1709	066970	KR7066970005	엘앤에프	KOSPI		-	3									40325085	STK
1710	156100	KR7156100000	엘앤케이바이오	KOSDAQ	벤처기업부	-	3									22351153	KSQ
1711	0041J0	KR70041J0004	엘에스스팩1호	KOSDAQ	SPAC(소속부없음)	-	3									4110000	KSQ
1713	073110	KR7073110009	엘엠에스	KOSDAQ	벤처기업부	-	3									8895755	KSQ
1714	083310	KR7083310003	엘오티베큠	KOSDAQ	우량기업부	-	3									17810033	KSQ
1715	037950	KR7037950003	엘컴텍	KOSDAQ	중견기업부	-	3									84447519	KSQ
1716	489500	KR7489500009	엘케이켐	KOSDAQ	벤처기업부	-	3									6278056	KSQ
1717	170920	KR7170920003	엘티씨	KOSDAQ	벤처기업부	-	3									10564126	KSQ
1718	058630	KR7058630005	엠게임	KOSDAQ	우량기업부	-	3									19202574	KSQ
1719	226590	KR7226590008	엠디바이스	KOSDAQ	기술성장기업부	-	3									10630784	KSQ
1720	058970	KR7058970005	엠로	KOSDAQ	기술성장기업부	-	3									12360904	KSQ
1721	169330	KR7169330008	엠브레인	KOSDAQ	중견기업부	-	3									18316918	KSQ
1722	097520	KR7097520001	엠씨넥스	KOSPI		-	3									17401500	STK
1723	373170	KR7373170000	엠아이큐브솔루션	KOSDAQ	벤처기업부	-	3									15113790	KSQ
1724	179290	KR7179290002	엠아이텍	KOSDAQ	우량기업부	-	3									32365678	KSQ
1725	484870	KR7484870001	엠앤씨솔루션	KOSPI		-	3									9153900	STK
1726	009780	KR7009780008	엠에스씨	KOSDAQ	우량기업부	-	3									17600000	KSQ
1727	123040	KR7123040008	엠에스오토텍	KOSDAQ	우량기업부	-	3									62628299	KSQ
1728	432980	KR7432980001	엠에프씨	KOSDAQ	기술성장기업부	-	3									8591742	KSQ
1729	413390	KR7413390006	엠오티	KOSDAQ	중견기업부	-	3									11580180	KSQ
1730	032790	KR7032790008	엠젠솔루션	KOSDAQ	벤처기업부	-	3									51360212	KSQ
1731	033160	KR7033160003	엠케이전자	KOSDAQ	중견기업부	-	3									23272724	KSQ
1732	347890	KR7347890006	엠투아이	KOSDAQ	벤처기업부	-	3									16963204	KSQ
1733	033310	KR7033310004	엠투엔	KOSDAQ	우량기업부	-	3									39972456	KSQ
1734	259630	KR7259630002	엠플러스	KOSDAQ	우량기업부	-	3									12073784	KSQ
1735	105550	KR7105550008	엣지파운드리	KOSDAQ	중견기업부	-	3									78307051	KSQ
1736	060850	KR7060850005	영림원소프트랩	KOSDAQ	벤처기업부	-	3									8131000	KSQ
1737	014440	KR7014440002	영보화학	KOSPI		-	3									20000000	STK
1738	143540	KR7143540003	영우디에스피	KOSDAQ	벤처기업부	-	3									44599895	KSQ
1739	111770	KR7111770004	영원무역	KOSPI		-	3									44311468	STK
1740	009970	KR7009970005	영원무역홀딩스	KOSPI		-	3									13499237	STK
1741	003520	KR7003520004	영진약품	KOSPI		-	3									182892731	STK
1742	000670	KR7000670000	영풍	KOSPI		-	3									18077950	STK
1743	012280	KR7012280004	영화금속	KOSPI		-	3									51664505	STK
1744	265560	KR7265560003	영화테크	KOSDAQ	우량기업부	-	3									10690180	KSQ
1745	012160	KR7012160008	영흥	KOSPI		-	3									101310372	STK
1746	036000	KR7036000008	예림당	KOSDAQ	중견기업부	-	3									23034277	KSQ
1747	250930	KR7250930005	예선테크	KOSDAQ	벤처기업부	-	3									33000440	KSQ
1748	053280	KR7053280004	예스24	KOSDAQ	중견기업부	-	3									25000000	KSQ
1749	122640	KR7122640006	예스티	KOSDAQ	벤처기업부	-	3									21349821	KSQ
1750	476040	KR7476040001	오가노이드사이언스	KOSDAQ	기술성장기업부	-	3									6585760	KSQ
1751	900300	HK0000312568	오가닉티코스메틱	KOSDAQ	외국기업(소속부없음)	-	3									251004876	KSQ
1753	045060	KR7045060001	오공	KOSDAQ	우량기업부	-	3									16941974	KSQ
1754	192410	KR7192410009	오늘이엔엠	KOSDAQ	중견기업부	-	3									23330786	KSQ
1755	080520	KR7080520000	오디텍	KOSDAQ	벤처기업부	-	3									11322417	KSQ
1756	007310	KR7007310006	오뚜기	KOSPI		-	3									4007830	STK
1757	039830	KR7039830005	오로라	KOSDAQ	우량기업부	-	3									10762890	KSQ
1758	322310	KR7322310004	오로스테크놀로지	KOSDAQ	벤처기업부	-	3									9366542	KSQ
1759	046120	KR7046120002	오르비텍	KOSDAQ	중견기업부	-	3									32896123	KSQ
1760	475830	KR7475830006	오름테라퓨틱	KOSDAQ	기술성장기업부	-	3									21232368	KSQ
1761	014940	KR7014940001	오리엔탈정공	KOSDAQ	우량기업부	-	3									45573661	KSQ
1762	002630	KR7002630002	오리엔트바이오	KOSPI		-	3									118583005	STK
1763	065500	KR7065500001	오리엔트정공	KOSDAQ	중견기업부	-	3									33242912	KSQ
1764	271560	KR7271560005	오리온	KOSPI		-	3									39536132	STK
1765	001800	KR7001800002	오리온홀딩스	KOSPI		-	3									62645422	STK
1766	010470	KR7010470003	오리콤	KOSDAQ	우량기업부	-	3									11975050	KSQ
1767	417860	KR7417860004	오브젠	KOSDAQ	벤처기업부	-	3									4696906	KSQ
1768	352910	KR7352910004	오비고	KOSDAQ	기술성장기업부	-	3									12637802	KSQ
1769	053980	KR7053980009	오상자이엘	KOSDAQ	우량기업부	-	3									18982783	KSQ
1770	036220	KR7036220002	오상헬스케어	KOSDAQ	중견기업부	-	3									14509416	KSQ
1771	052420	KR7052420007	오성첨단소재	KOSDAQ	우량기업부	-	3									97420096	KSQ
1773	052300	KR7052300001	오션인더블유	KOSDAQ	중견기업부	-	3									16865143	KSQ
1774	039200	KR7039200001	오스코텍	KOSDAQ	벤처기업부	-	3									38258176	KSQ
1775	226400	KR7226400000	오스테오닉	KOSDAQ	기술성장기업부	-	3									20661601	KSQ
1776	031510	KR7031510001	오스템	KOSDAQ	중견기업부	-	3									28000000	KSQ
1777	342870	KR7342870003	오아	KOSDAQ	중견기업부	-	3									5450197	KSQ
1778	368970	KR7368970000	오에스피	KOSDAQ	벤처기업부	-	3									9346160	KSQ
1779	138080	KR7138080007	오이솔루션	KOSDAQ	벤처기업부	-	3									12269619	KSQ
1780	080580	KR7080580004	오킨스전자	KOSDAQ	벤처기업부	-	3									20581176	KSQ
1781	067170	KR7067170001	오텍	KOSDAQ	중견기업부	-	3									24100526	KSQ
1782	353590	KR7353590003	오토앤	KOSDAQ	중견기업부	-	3									12875570	KSQ
1783	173130	KR7173130006	오파스넷	KOSDAQ	우량기업부	-	3									13046473	KSQ
1784	440320	KR7440320000	오픈놀	KOSDAQ	기술성장기업부	-	3									9830000	KSQ
1785	049480	KR7049480007	오픈베이스	KOSDAQ	우량기업부	-	3									31422383	KSQ
1786	394280	KR7394280002	오픈엣지테크놀로지	KOSDAQ	기술성장기업부	-	3									26276655	KSQ
1787	476060	KR7476060009	온코닉테라퓨틱스	KOSDAQ	기술성장기업부	-	3									44887840	KSQ
1788	382150	KR7382150001	온코크로스	KOSDAQ	기술성장기업부	-	3									12195957	KSQ
1789	005320	KR7005320007	온타이드	KOSPI		-	3									68375690	STK
1790	244460	KR7244460002	올리패스	KOSDAQ	관리종목(소속부없음)	-	3									8125511	KSQ
1791	226950	KR7226950004	올릭스	KOSDAQ	기술성장기업부	-	3									20300583	KSQ
1792	057540	KR7057540007	옴니시스템	KOSDAQ	중견기업부	-	3									59449355	KSQ
1793	131030	KR7131030009	옵투스제약	KOSDAQ	우량기업부	-	3									17646590	KSQ
1794	082210	KR7082210006	옵트론텍	KOSDAQ	중견기업부	-	3									34963330	KSQ
1795	109080	KR7109080002	옵티시스	KOSDAQ	벤처기업부	-	3									5636000	KSQ
1796	380540	KR7380540005	옵티코어	KOSDAQ	관리종목(소속부없음)	-	3									48913167	KSQ
1797	153710	KR7153710009	옵티팜	KOSDAQ	기술성장기업부	-	3									14669958	KSQ
1798	432430	KR7432430007	와이랩	KOSDAQ	기술성장기업부	-	3									16508320	KSQ
1799	338840	KR7338840002	와이바이오로직스	KOSDAQ	기술성장기업부	-	3									15178081	KSQ
1800	122990	KR7122990005	와이솔	KOSDAQ	우량기업부	-	3									26639081	KSQ
1801	232140	KR7232140004	와이씨	KOSDAQ	우량기업부	-	3									82045350	KSQ
1802	112290	KR7112290002	와이씨켐	KOSDAQ	기술성장기업부	-	3									10110545	KSQ
1803	065530	KR7065530008	와이어블	KOSDAQ	중견기업부	-	3									47838759	KSQ
1804	067900	KR7067900001	와이엔텍	KOSDAQ	우량기업부	-	3									18199659	KSQ
1805	007530	KR7007530009	와이엠	KOSDAQ	중견기업부	-	3									22254231	KSQ
1806	155650	KR7155650005	와이엠씨	KOSDAQ	우량기업부	-	3									18974358	KSQ
1807	273640	KR7273640003	와이엠텍	KOSDAQ	벤처기업부	-	3									10966000	KSQ
1808	251370	KR7251370003	와이엠티	KOSDAQ	벤처기업부	-	3									17624010	KSQ
1809	209640	KR7209640002	와이제이링크	KOSDAQ	중견기업부	-	3									28443146	KSQ
1810	096250	KR7096250006	와이즈넛	KOSDAQ	기술성장기업부	-	3									13096536	KSQ
1811	273060	KR7273060004	와이즈버즈	KOSDAQ	중견기업부	-	3									50459582	KSQ
1812	019210	KR7019210004	와이지-원	KOSDAQ	우량기업부	-	3									37193728	KSQ
1813	122870	KR7122870009	와이지엔터테인먼트	KOSDAQ	우량기업부	-	3									18691049	KSQ
1814	011690	KR7011690005	와이투솔루션	KOSPI		-	3									36704394	STK
1815	079000	KR7079000006	와토스코리아	KOSDAQ	중견기업부	-	3									7200000	KSQ
1816	403490	KR7403490006	우듬지팜	KOSDAQ	벤처기업부	-	3									45932464	KSQ
1817	316140	KR7316140003	우리금융지주	KOSPI		-	3									734076320	STK
1818	032820	KR7032820003	우리기술	KOSDAQ	벤처기업부	-	3									171096282	KSQ
1819	041190	KR7041190000	우리기술투자	KOSDAQ	벤처기업부	-	3									84000000	KSQ
1820	115440	KR7115440000	우리넷	KOSDAQ	우량기업부	-	3									10794292	KSQ
1821	046970	KR7046970000	우리로	KOSDAQ	벤처기업부	-	3									43824999	KSQ
1822	082850	KR7082850009	우리바이오	KOSDAQ	벤처기업부	-	3									48456578	KSQ
1823	215360	KR7215360009	우리산업	KOSDAQ	우량기업부	-	3									9132163	KSQ
1824	072470	KR7072470008	우리산업홀딩스	KOSDAQ	중견기업부	-	3									18887341	KSQ
1825	073560	KR7073560005	우리손에프앤지	KOSDAQ	우량기업부	-	3									69237643	KSQ
