Code	ISU_CD	Name	Market	Dept	Close	ChangeCode	Changes	ChagesRatio	Open	High	Low	Volume	Amount	Marcap	Stocks	MarketId
019550	KR7019550003	SBI인베스트먼트	KOSDAQ	중견기업부	738	1	26	3.65	720	755	708	716817	523714950	119605132350	162066575	KSQ
072770	KR7072770001	율호	KOSDAQ	중견기업부	1663	2	-16	-0.95	1684	1710	1650	126620	212275063	119602095240	71919480	KSQ
300080	KR7300080009	플리토	KOSDAQ	기술성장기업부	21700	1	400	1.88	21400	21750	21250	19864	427761125	119389428900	5501817	KSQ
023450	KR7023450000	동남합성	KOSPI		34100	2	-300	-0.87	34400	34400	33850	1142	39015325	119350000000	3500000	STK
004140	KR7004140000	동방	KOSPI		2485	2	-10	-0.4	2500	2520	2475	193587	482281565	119209838510	47971766	STK
033530	KR7033530007	SJG세종	KOSPI		4270	2	-5	-0.12	4300	4305	4235	20771	88535620	118795503470	27820961	STK
950110	KR8392070007	SBI핀테크솔루션즈	KOSDAQ	외국기업(소속부없음)	4910	1	5	0.1	4885	4915	4885	1017	4974410	118097971400	24052540	KSQ
207760	KR7207760000	미스터블루	KOSDAQ	중견기업부	1419	2	-26	-1.8	1459	1490	1390	4805632	6933487726	117890212077	83079783	KSQ
054620	KR7054620000	APS	KOSDAQ	중견기업부	5910	1	10	0.17	5970	6000	5880	5730	34122550	117574846110	19894221	KSQ
339950	KR7339950008	아이비김영	KOSDAQ	중견기업부	2615	1	45	1.75	2590	2615	2570	164090	425242805	117535502825	44946655	KSQ
009070	KR7009070004	KCTC	KOSPI		3910	1	45	1.16	3885	3910	3860	21461	83496709	117300000000	30000000	STK
067900	KR7067900001	와이엔텍	KOSDAQ	우량기업부	6440	1	10	0.16	6400	6450	6390	4561	29238170	117205803960	18199659	KSQ
017550	KR7017550005	수산세보틱스	KOSPI		1876	1	3	0.16	1872	1882	1870	16351	30628859	117060767880	62399130	STK
069460	KR7069460004	대호에이엘	KOSPI		1725	2	-7	-0.4	1732	1744	1715	78578	135514698	117013696575	67834027	STK
035000	KR7035000009	HS애드	KOSPI		7030	1	30	0.43	7000	7070	6980	10664	74768140	116468885270	16567409	STK
033290	KR7033290008	코웰패션	KOSDAQ	우량기업부	2070	1	40	1.97	2035	2080	2020	25523	52621285	116243543070	56156301	KSQ
012600	KR7012600003	청호ICT	KOSPI		2490	0	0	0.0	0	0	0	0	0	116119947330	46634517	STK
052710	KR7052710001	아모텍	KOSDAQ	중견기업부	7940	1	260	3.39	7780	8000	7680	15867	124961775	116043965460	14615109	KSQ
199550	KR7199550005	레이저옵텍	KOSDAQ	벤처기업부	9630	2	-150	-1.53	9740	9890	9550	139869	1354993890	115991337330	12044791	KSQ
041590	KR7041590001	플래스크	KOSDAQ	중견기업부	789	0	0	0.0	0	0	0	0	0	115917098775	146916475	KSQ
453860	KR7453860009	에이에스텍	KOSDAQ	벤처기업부	20450	2	-250	-1.21	21250	21250	20300	14371	295919675	115690046750	5657215	KSQ
038540	KR7038540001	상상인	KOSDAQ	우량기업부	2090	1	40	1.95	2050	2125	2050	107959	225903386	115636174170	55328313	KSQ
317770	KR7317770006	엑스페릭스	KOSDAQ	벤처기업부	4560	2	-95	-2.04	4655	4690	4450	1348519	6156210965	115633332720	25358187	KSQ
226330	KR7226330009	신테카바이오	KOSDAQ	기술성장기업부	7560	1	40	0.53	7520	7650	7470	71283	539652100	115354071000	15258475	KSQ
209640	KR7209640002	와이제이링크	KOSDAQ	벤처기업부	8110	1	120	1.5	8170	8290	8020	78835	640371250	115336957030	14221573	KSQ
338840	KR7338840002	와이바이오로직스	KOSDAQ	기술성장기업부	7800	2	-10	-0.13	7840	7890	7700	21203	164928930	115303624800	14782516	KSQ
007280	KR7007280001	한국특강	KOSPI		1896	2	-5	-0.26	1903	1920	1863	11869	22557600	115302037656	60813311	STK
009780	KR7009780008	엠에스씨	KOSDAQ	우량기업부	6550	1	160	2.5	6490	6620	6460	135747	886877260	115280000000	17600000	KSQ
377480	KR7377480009	마음AI	KOSDAQ	기술성장기업부	17150	3	0	0.0	17290	17300	17090	27469	471714010	115159986200	6714868	KSQ
019440	KR7019440007	세아특수강	KOSPI		13430	2	-10	-0.07	13490	13490	13330	2371	31741540	115095100000	8570000	STK
402490	KR7402490007	그린리소스	KOSDAQ	기술성장기업부	13900	1	100	0.72	13850	14040	13850	10255	143052980	115084271600	8279444	KSQ
013310	KR7013310008	아진산업	KOSDAQ	우량기업부	2965	1	15	0.51	2940	2970	2940	72917	215608455	115061515630	38806582	KSQ
408900	KR7408900009	스튜디오미르	KOSDAQ	벤처기업부	3515	2	-35	-0.99	3555	3595	3465	318156	1115829385	115044304980	32729532	KSQ
089470	KR7089470009	HDC현대EP	KOSPI		3605	1	15	0.42	3675	3675	3595	10194	36722245	114999500000	31900000	STK
011150	KR7011150000	CJ씨푸드	KOSPI		3200	1	25	0.79	3185	3210	3180	106066	338549917	114978473600	35930773	STK
018120	KR7018120006	진로발효	KOSDAQ	우량기업부	17350	1	130	0.75	17310	17380	17000	1165	19975490	114876432000	6621120	KSQ
246710	KR7246710008	티앤알바이오팹	KOSDAQ	기술성장기업부	5330	1	100	1.91	5230	5380	5050	44604	235500120	114844593240	21546828	KSQ
017370	KR7017370008	우신시스템	KOSPI		6270	1	20	0.32	6320	6410	6240	18558	116935020	114829118580	18314054	STK
085670	KR7085670008	뉴프렉스	KOSDAQ	우량기업부	4695	1	10	0.21	4720	4735	4675	16334	76839145	114796322895	24450761	KSQ
061040	KR7061040002	알에프텍	KOSDAQ	우량기업부	3575	1	135	3.92	3445	3610	3445	112770	400809548	114719100925	32089259	KSQ
163730	KR7163730005	핑거	KOSDAQ	벤처기업부	12240	1	370	3.12	11870	12420	11800	335092	4071706015	114635041920	9365608	KSQ
065450	KR7065450009	빅텍	KOSDAQ	벤처기업부	4000	2	-5	-0.12	4010	4035	3990	20642	82688755	114611200000	28652800	KSQ
082850	KR7082850009	우리바이오	KOSDAQ	우량기업부	2365	1	5	0.21	2385	2385	2350	92268	217863795	114599806970	48456578	KSQ
382800	KR7382800001	지앤비에스 에코	KOSDAQ	중견기업부	3600	1	40	1.12	3595	3635	3560	24586	88652052	114591747600	31831041	KSQ
166480	KR7166480004	코아스템켐온	KOSDAQ	중견기업부	3485	1	60	1.75	3450	3535	3435	22384	78266515	114553260360	32870376	KSQ
099440	KR7099440000	스맥	KOSDAQ	우량기업부	2840	1	35	1.25	2820	2850	2810	69062	195198765	114291238960	40243394	KSQ
417500	KR7417500006	제이아이테크	KOSDAQ	벤처기업부	3485	2	-5	-0.14	3495	3535	3450	23101	80545290	114254832840	32784744	KSQ
016710	KR7016710006	대성홀딩스	KOSPI		7100	1	20	0.28	7080	7130	7080	3225	22932310	114235158900	16089459	STK
005870	KR7005870001	휴니드	KOSPI		8090	2	-20	-0.25	8120	8190	8030	74541	604067570	114198561350	14116015	STK
039860	KR7039860002	나노엔텍	KOSDAQ	중견기업부	3555	2	-25	-0.7	3595	3600	3515	77666	276122525	114151341510	32110082	KSQ
142210	KR7142210004	유니트론텍	KOSDAQ	우량기업부	5930	2	-140	-2.31	6100	6210	5890	145864	878263420	114129325560	19246092	KSQ
023900	KR7023900004	풍국주정	KOSDAQ	우량기업부	8990	2	-10	-0.11	9000	9110	8980	3340	30133910	113274000000	12600000	KSQ
226590	KR7226590008	엠디바이스	KOSDAQ	기술성장기업부	10710	1	360	3.48	10520	11230	10480	946905	10363743705	113180966640	10567784	KSQ
002450	KR7002450005	삼익악기	KOSPI		1249	3	0	0.0	1249	1255	1240	63253	78754211	113073112835	90530915	STK
059210	KR7059210005	메타바이오메드	KOSDAQ	우량기업부	4735	2	-40	-0.84	4800	4850	4700	89446	424365738	112988231985	23862351	KSQ
235980	KR7235980000	메드팩토	KOSDAQ	기술성장기업부	3295	1	5	0.15	3350	3350	3195	42008	136918695	112936523695	34275121	KSQ
033230	KR7033230004	인성정보	KOSDAQ	중견기업부	2230	1	5	0.22	2215	2280	2205	1416990	3179402731	112649297400	50515380	KSQ
175140	KR7175140003	휴먼테크놀로지	KOSDAQ	투자주의환기종목(소속부없음)	4525	2	-90	-1.95	4660	4720	4490	42617	192545921	112211004300	24798012	KSQ
066700	KR7066700006	테라젠이텍스	KOSDAQ	우량기업부	3015	3	0	0.0	3035	3035	3000	12343	37087395	112014413640	37152376	KSQ
041920	KR7041920000	메디아나	KOSDAQ	우량기업부	6000	2	-80	-1.32	6060	6100	5990	15170	91345070	111589338000	18598223	KSQ
012860	KR7012860003	모베이스전자	KOSDAQ	우량기업부	1520	2	-1	-0.07	1532	1534	1520	29771	45387625	111314854640	73233457	KSQ
067000	KR7067000000	조이시티	KOSDAQ	우량기업부	1590	1	11	0.7	1616	1616	1577	22198	35155849	111146479140	69903446	KSQ
146320	KR7146320007	비씨엔씨	KOSDAQ	벤처기업부	8680	1	200	2.36	8620	8770	8600	6940	60304060	111085971640	12797923	KSQ
039610	KR7039610001	화성밸브	KOSDAQ	우량기업부	10670	1	60	0.57	10650	10820	10430	176954	1881185105	111078968000	10410400	KSQ
008700	KR7008700007	아남전자	KOSPI		1440	1	31	2.2	1415	1510	1415	1214277	1780370602	111059740800	77124820	STK
002200	KR7002200004	한국수출포장	KOSPI		2775	2	-20	-0.72	2800	2800	2765	10063	28028988	111000000000	40000000	STK
228850	KR7228850004	레이언스	KOSDAQ	우량기업부	6690	1	10	0.15	6700	6780	6600	500	3346330	110993883660	16591014	KSQ
002990	KR7002990000	금호건설	KOSPI		3000	1	80	2.74	2925	3015	2925	55602	165894442	110860785000	36953595	STK
289930	KR7289930000	웨이비스	KOSDAQ	기술성장기업부	8830	1	10	0.11	8950	8950	8800	26265	232915175	110548006190	12519593	KSQ
123690	KR7123690000	한국화장품	KOSPI		6870	2	-50	-0.72	6920	6940	6840	13175	90602890	110387160000	16068000	STK
413390	KR7413390006	엠오티	KOSDAQ	중견기업부	9520	1	440	4.85	9190	10120	9150	1612328	15677310820	110243313600	11580180	KSQ
021080	KR7021080007	에이티넘인베스트	KOSDAQ	우량기업부	2295	1	15	0.66	2295	2330	2285	148763	342867755	110160000000	48000000	KSQ
011810	KR7011810009	STX	KOSPI		3550	1	5	0.14	3590	3595	3550	11170	39854710	110113640850	31017927	STK
109740	KR7109740001	디에스케이	KOSDAQ	벤처기업부	4280	1	225	5.55	4090	4495	4070	34750	148433987	110040469200	25710390	KSQ
001080	KR7001080001	만호제강	KOSPI		26450	2	-350	-1.31	26800	26850	25950	321	8510650	109767500000	4150000	STK
039560	KR7039560008	다산네트웍스	KOSDAQ	우량기업부	2770	1	35	1.28	2740	2795	2740	17660	48870170	109730727370	39613981	KSQ
365590	KR7365590009	하이딥	KOSDAQ	기술성장기업부	711	1	6	0.85	725	725	706	28803	20472546	109551782259	154081269	KSQ
357230	KR7357230002	에이치피오	KOSDAQ	중견기업부	2600	1	30	1.17	2580	2610	2565	24829	64458285	109432666200	42089487	KSQ
058400	KR7058400003	KNN	KOSDAQ	우량기업부	826	3	0	0.0	828	831	820	162872	134144094	109386948720	132429720	KSQ
012690	KR7012690004	모나리자	KOSPI		2980	1	15	0.51	2970	2995	2945	65860	195678945	108982339900	36571255	STK
004310	KR7004310009	현대약품	KOSPI		3405	2	-20	-0.58	3480	3480	3395	13550	46308140	108960000000	32000000	STK
264450	KR7264450008	유비쿼스	KOSDAQ	우량기업부	7300	1	10	0.14	7320	7320	7280	6238	45595990	108904195900	14918383	KSQ
322180	KR7322180001	LS티라유텍	KOSDAQ	벤처기업부	5200	1	10	0.19	5180	5230	5150	16422	85153300	108794316800	20921984	KSQ
002700	KR7002700003	신일전자	KOSPI		1530	1	13	0.86	1518	1544	1516	49242	74852655	108702707130	71047521	STK
273640	KR7273640003	와이엠텍	KOSDAQ	벤처기업부	9910	1	10	0.1	9950	10000	9890	1759	17481670	108673060000	10966000	KSQ
086960	KR7086960002	MDS테크	KOSDAQ	중견기업부	1170	1	2	0.17	1177	1192	1169	392364	463679245	108601491960	92821788	KSQ
234300	KR7234300002	에스트래픽	KOSDAQ	우량기업부	3940	2	-10	-0.25	3955	3970	3920	14852	58551040	108429647100	27520215	KSQ
053280	KR7053280004	예스24	KOSDAQ	우량기업부	4335	2	-5	-0.12	4340	4375	4305	44310	192104975	108375000000	25000000	KSQ
124560	KR7124560004	태웅로직스	KOSDAQ	우량기업부	2855	1	5	0.18	2865	2870	2840	24807	70985740	108251847320	37916584	KSQ
017510	KR7017510009	세명전기	KOSDAQ	중견기업부	7080	2	-170	-2.34	7110	7600	7050	2252189	16411260930	107941680000	15246000	KSQ
173130	KR7173130006	오파스넷	KOSDAQ	우량기업부	8270	1	220	2.73	8200	8340	8050	196632	1613866940	107894331710	13046473	KSQ
042510	KR7042510008	라온시큐어	KOSDAQ	벤처기업부	1923	0	0	0.0	0	0	0	0	0	107737749933	56025871	KSQ
034590	KR7034590000	인천도시가스	KOSPI		24600	1	50	0.2	24600	24600	24450	403	9897250	107618948400	4374754	STK
381620	KR7381620004	제닉스	KOSDAQ	중견기업부	8190	1	80	0.99	8160	8270	8120	39096	320548130	107435764800	13117920	KSQ
010770	KR7010770006	평화홀딩스	KOSPI		7340	2	-780	-9.61	7930	7980	7240	878587	6615516940	107350920440	14625466	STK
009300	KR7009300005	삼아제약	KOSDAQ	우량기업부	16840	1	70	0.42	16800	16970	16720	2132	35988720	107270800000	6370000	KSQ
363280	KR7363280009	티와이홀딩스	KOSPI		2125	1	40	1.92	2085	2125	2085	20218	42650550	107162194500	50429268	STK
396690	KR7396690000	미래에셋글로벌리츠	KOSPI		2705	2	-25	-0.92	2730	2730	2690	5914	15991680	107134067700	39605940	STK
038460	KR7038460002	바이오스마트	KOSDAQ	우량기업부	4090	1	355	9.5	3780	4460	3735	14449788	60560489654	107012551420	26164438	KSQ
264900	KR7264900002	크라운제과	KOSPI		8540	1	40	0.47	8490	8780	8410	85554	735494790	106953679000	12523850	STK
451250	KR7451250005	삐아	KOSDAQ	중견기업부	10600	2	-150	-1.4	10680	10910	10500	70659	753367160	106952696200	10089877	KSQ
093640	KR7093640001	케이알엠	KOSDAQ	투자주의환기종목(소속부없음)	3280	2	-20	-0.61	3370	3400	3260	22686	75415704	106950054720	32606724	KSQ
003100	KR7003100005	선광	KOSDAQ	우량기업부	16200	1	10	0.06	16460	16460	16190	4700	77011350	106920000000	6600000	KSQ
204610	KR7204610000	티쓰리	KOSDAQ	벤처기업부	1662	2	-8	-0.48	1699	1699	1659	26213	43743973	106902698640	64321720	KSQ
044820	KR7044820009	코스맥스비티아이	KOSPI		11100	1	70	0.63	11030	11100	11000	4318	47720670	106603523100	9603921	STK
012700	KR7012700001	리드코프	KOSDAQ	우량기업부	4027	1	7	0.17	4020	4050	4005	28034	113195451	106498585645	26446135	KSQ
413640	KR7413640004	비아이매트릭스	KOSDAQ	벤처기업부	14770	2	-80	-0.54	15000	15180	14570	39938	590993665	106446503800	7206940	KSQ
373160	KR7373160001	데이원컴퍼니	KOSDAQ	기술성장기업부	7730	2	-240	-3.01	7980	8020	7690	111064	870320600	106392086900	13763530	KSQ
011560	KR7011560000	세보엠이씨	KOSDAQ	우량기업부	10100	2	-40	-0.39	10170	10170	10030	5527	55702710	106353000000	10530000	KSQ
217330	KR7217330000	싸이토젠	KOSDAQ	기술성장기업부	4595	2	-170	-3.57	4765	4765	4565	16298	75179725	106280268465	23129547	KSQ
355390	KR7355390006	크라우드웍스	KOSDAQ	기술성장기업부	11890	2	-110	-0.92	12020	12290	11830	195472	2354706750	106272059040	8937936	KSQ
418470	KR7418470001	밀리의서재	KOSDAQ	벤처기업부	12500	1	30	0.24	12540	12550	12380	8499	106007110	106241112500	8499289	KSQ
084730	KR7084730001	팅크웨어	KOSDAQ	우량기업부	9560	1	60	0.63	9680	9880	9550	6758	65074820	106206093440	11109424	KSQ
017900	KR7017900002	광전자	KOSPI		1828	1	2	0.11	1827	1850	1826	16748	30787579	105921198764	57943763	STK
035610	KR7035610005	솔본	KOSDAQ	우량기업부	3870	2	-40	-1.02	3905	3910	3855	20914	81115417	105829008390	27345997	KSQ
111710	KR7111710000	남화산업	KOSDAQ	중견기업부	5140	1	40	0.78	5150	5230	5110	1906	9794040	105822320000	20588000	KSQ
100700	KR7100700004	세운메디칼	KOSDAQ	우량기업부	2410	1	10	0.42	2400	2425	2395	12726	30725320	105558000000	43800000	KSQ
134580	KR7134580000	탑코미디어	KOSDAQ	중견기업부	2140	1	10	0.47	2190	2215	2110	64687	139689370	105489478860	49294149	KSQ
217820	KR7217820000	원익피앤이	KOSDAQ	우량기업부	2220	1	30	1.37	2190	2250	2190	27526	61179377	105349120980	47454559	KSQ
002780	KR7002780005	진흥기업	KOSPI		724	1	1	0.14	724	729	721	123173	89394138	105321543380	145471745	STK
050960	KR7050960004	수산아이앤티	KOSDAQ	벤처기업부	15590	1	20	0.13	15570	15690	15250	14763	227717530	105248090000	6751000	KSQ
019590	KR7019590009	에스유앤피	KOSDAQ	관리종목(소속부없음)	2765	0	0	0.0	0	0	0	0	0	105039161955	37988847	KSQ
262260	KR7262260003	에이프로	KOSDAQ	우량기업부	7260	1	670	10.17	7200	8560	6810	5375335	42070155230	105038783520	14468152	KSQ
042600	KR7042600007	새로닉스	KOSDAQ	우량기업부	8450	1	50	0.6	8420	8500	8400	3492	29505270	104979200300	12423574	KSQ
044340	KR7044340008	위닉스	KOSDAQ	우량기업부	5870	1	110	1.91	5830	5900	5780	16691	97862185	104917004750	17873425	KSQ
261200	KR7261200000	덴티스	KOSDAQ	벤처기업부	6630	1	10	0.15	6660	6670	6590	7508	49744750	104818311000	15809700	KSQ
056090	KR7056090004	시지메드텍	KOSDAQ	중견기업부	1011	2	-2	-0.2	1038	1038	1000	127816	129326502	104394885396	103259036	KSQ
110790	KR7110790003	크리스에프앤씨	KOSDAQ	우량기업부	4455	1	15	0.34	4440	4460	4400	435	1922450	104384926800	23430960	KSQ
311390	KR7311390009	네오크레마	KOSDAQ	벤처기업부	8230	1	580	7.58	7720	8290	7720	68007	548769870	104140683470	12653789	KSQ
267290	KR7267290005	경동도시가스	KOSPI		17620	1	50	0.28	17450	17630	17450	5444	95248340	103877053720	5895406	STK
126730	KR7126730001	코칩	KOSDAQ	벤처기업부	12200	1	30	0.25	12180	12260	12130	3368	41060320	103742212000	8503460	KSQ
004830	KR7004830006	덕성	KOSPI		6610	1	10	0.15	6660	6670	6570	83791	553878265	103644800000	15680000	STK
302550	KR7302550009	리메드	KOSDAQ	기술성장기업부	3380	3	0	0.0	3380	3400	3355	5619	18932980	103556710400	30638080	KSQ
232680	KR7232680009	라온테크	KOSDAQ	기술성장기업부	8260	1	150	1.85	8210	8360	8090	27454	226468160	103532772840	12534234	KSQ
013570	KR7013570007	디와이	KOSPI		3925	1	10	0.26	3925	3945	3910	7168	28119000	103304559525	26319633	STK
187420	KR7187420005	HLB제넥스	KOSDAQ	기술성장기업부	3545	2	-40	-1.12	3590	3595	3515	7564	26857345	103286701690	29135882	KSQ
204840	KR7204840003	지엘팜텍	KOSDAQ	기술성장기업부	1341	2	-86	-6.03	1417	1468	1276	2431706	3317386801	103210341246	76965206	KSQ
069920	KR7069920007	엑시온그룹	KOSDAQ	중견기업부	2930	2	-45	-1.51	3130	3130	2885	168946	502217838	103118759880	35194116	KSQ
170920	KR7170920003	엘티씨	KOSDAQ	벤처기업부	10380	1	160	1.57	10310	10400	10160	12909	133062430	103044460560	9927212	KSQ
033320	KR7033320003	제이씨현시스템	KOSDAQ	우량기업부	5390	1	10	0.19	5450	5450	5350	64778	349682640	103026788480	19114432	KSQ
348150	KR7348150004	고바이오랩	KOSDAQ	기술성장기업부	5300	1	50	0.95	5260	5360	5260	12243	64910395	102920111700	19418889	KSQ
382480	KR7382480002	지아이텍	KOSDAQ	벤처기업부	2610	1	60	2.35	2540	2765	2510	3407176	8931100397	102722135400	39357140	KSQ
084180	KR7084180009	수성웹툰	KOSDAQ	중견기업부	5700	3	0	0.0	5750	5830	5650	20877	119601870	102297962700	17947011	KSQ
183490	KR7183490002	엔지켐생명과학	KOSDAQ	기술성장기업부	1202	2	-6	-0.5	1209	1219	1188	47402	56785610	102248805524	85065562	KSQ
040350	KR7040350001	크레오에스지	KOSDAQ	중견기업부	529	3	0	0.0	527	535	521	82604	43295919	102205615867	193205323	KSQ
004890	KR7004890000	동일산업	KOSPI		42100	2	-100	-0.24	42100	42350	42050	415	17496350	102101551500	2425215	STK
131030	KR7131030009	옵투스제약	KOSDAQ	우량기업부	6320	2	-10	-0.16	6360	6410	6260	13863	87936320	102087983840	16153162	KSQ
019010	KR7019010008	베뉴지	KOSDAQ	우량기업부	2115	3	0	0.0	2100	2120	2090	6746	14224050	101943000000	48200000	KSQ
950190	KR8344390008	고스트스튜디오	KOSDAQ	외국기업(소속부없음)	7500	1	60	0.81	7510	7520	7440	1601	11992080	101849190000	13579892	KSQ
111380	KR7111380002	동인기연	KOSPI		16610	2	-180	-1.07	16890	16890	16600	1299	21655620	101786080000	6128000	STK
091580	KR7091580001	상신이디피	KOSDAQ	우량기업부	7610	1	20	0.26	7600	7680	7575	10554	80578190	101427746590	13328219	KSQ
014440	KR7014440002	영보화학	KOSPI		5070	2	-40	-0.78	5070	5190	5020	81172	412559100	101400000000	20000000	STK
002460	KR7002460004	HS화성	KOSPI		9990	1	90	0.91	9900	10020	9900	3028	30292700	101398500000	10150000	STK
004150	KR7004150009	한솔홀딩스	KOSPI		2460	1	5	0.2	2460	2465	2460	2233	5494570	100925485200	41026620	STK
115310	KR7115310005	인포바인	KOSDAQ	벤처기업부	31600	3	0	0.0	31900	31900	31150	165	5181500	100895102800	3192883	KSQ
306620	KR7306620006	네온테크	KOSDAQ	벤처기업부	2320	1	10	0.43	2320	2340	2310	54107	125892365	100836180720	43463871	KSQ
054670	KR7054670005	대한뉴팜	KOSDAQ	우량기업부	7020	1	30	0.43	6990	7030	6980	7155	50061020	100771538400	14354920	KSQ
042940	KR7042940007	상지건설	KOSDAQ	중견기업부	25300	2	-400	-1.56	25000	27350	24450	1177073	30707210575	100739894200	3981814	KSQ
126880	KR7126880004	제이엔케이글로벌	KOSDAQ	우량기업부	4335	1	50	1.17	4285	4350	4285	25888	111952050	100593254505	23204903	KSQ
226440	KR7226440006	한송네오텍	KOSDAQ	관리종목(소속부없음)	1530	0	0	0.0	0	0	0	0	0	100580954580	65739186	KSQ
444530	KR7444530000	심플랫폼	KOSDAQ	기술성장기업부	16110	1	110	0.69	16850	17420	16080	3551558	60142856460	100546166970	6241227	KSQ
162300	KR7162300008	신스틸	KOSDAQ	중견기업부	2415	1	10	0.42	2405	2415	2385	12249	29468558	100153387530	41471382	KSQ
058630	KR7058630005	엠게임	KOSDAQ	우량기업부	5120	2	-10	-0.19	5120	5160	5100	67907	347852490	100064650240	19543877	KSQ
448900	KR7448900001	한국피아이엠	KOSDAQ	기술성장기업부	16640	2	-110	-0.66	17000	17450	16600	437757	7485540845	99914164480	6004457	KSQ
014710	KR7014710008	사조씨푸드	KOSPI		5800	3	0	0.0	5770	5830	5650	92531	531373600	99867549400	17218543	STK
448710	KR7448710004	코츠테크놀로지	KOSDAQ	벤처기업부	18950	1	130	0.69	18820	19050	18800	13775	260242285	99688161550	5260589	KSQ
066410	KR7066410002	버킷스튜디오	KOSDAQ	중견기업부	1153	0	0	0.0	0	0	0	0	0	99670679144	86444648	KSQ
002720	KR7002720001	국제약품	KOSPI		4710	2	-20	-0.42	4730	4750	4705	21986	103793030	99662808720	21159832	STK
432430	KR7432430007	와이랩	KOSDAQ	기술성장기업부	6050	2	-30	-0.49	6080	6120	5940	108764	653377240	99463936000	16440320	KSQ
098120	KR7098120009	마이크로컨텍솔	KOSDAQ	중견기업부	11960	2	-210	-1.73	12230	12320	11930	37477	454124110	99420681360	8312766	KSQ
093920	KR7093920007	서원인텍	KOSDAQ	우량기업부	5340	2	-10	-0.19	5340	5360	5310	5819	30988775	99324000000	18600000	KSQ
227840	KR7227840006	현대코퍼레이션홀딩스	KOSPI		10910	2	-120	-1.09	11090	11090	10900	6006	65957210	99290120760	9100836	STK
376930	KR7376930004	노을	KOSDAQ	기술성장기업부	2680	1	60	2.29	2650	2680	2635	173451	460539489	99018120800	36947060	KSQ
163560	KR7163560006	동일고무벨트	KOSPI		7120	2	-30	-0.42	7160	7190	7100	9388	66957440	98968000000	13900000	STK
417790	KR7417790003	트루엔	KOSDAQ	벤처기업부	8990	1	40	0.45	8930	9000	8900	15120	134938080	98886853500	10999650	KSQ
011700	KR7011700002	한신기계	KOSPI		3045	1	70	2.35	3070	3190	3030	461498	1426694157	98798529795	32446151	STK
073560	KR7073560005	우리손에프앤지	KOSDAQ	우량기업부	1424	2	-5	-0.35	1429	1429	1420	9551	13591172	98594403632	69237643	KSQ
093190	KR7093190007	빅솔론	KOSDAQ	우량기업부	5120	2	-50	-0.97	5120	5160	5100	999	5116950	98503193600	19238905	KSQ
180400	KR7180400004	DXVX	KOSDAQ	관리종목(소속부없음)	2000	2	-40	-1.96	2055	2060	1989	330888	666183168	98438864000	49219432	KSQ
016740	KR7016740003	두올	KOSPI		3140	3	0	0.0	3150	3150	3115	3032	9489275	98297649760	31304984	STK
002800	KR7002800001	신신제약	KOSDAQ	중견기업부	6470	2	-120	-1.82	6500	6550	6300	565882	3621985495	98153135000	15170500	KSQ
351870	KR7351870001	차이커뮤니케이션	KOSDAQ	중견기업부	8780	1	270	3.17	8700	9780	8500	686383	6373369490	97990436760	11160642	KSQ
445180	KR7445180003	퓨릿	KOSDAQ	중견기업부	5840	1	40	0.69	5840	5900	5810	3457	20234410	97932057920	16769188	KSQ
002600	KR7002600005	조흥	KOSPI		163100	1	2000	1.24	163100	163100	163100	1	163100	97860000000	600000	STK
196300	KR7196300008	애니젠	KOSDAQ	관리종목(소속부없음)	10520	1	520	5.2	10300	10850	10130	47011	496235080	97766546960	9293398	KSQ
244920	KR7244920005	에이플러스에셋	KOSPI		4320	1	5	0.12	4350	4380	4300	5313	23037415	97665233760	22607693	STK
052220	KR7052220001	iMBC	KOSDAQ	중견기업부	4235	1	65	1.56	4185	4260	4185	106626	449913154	97405000000	23000000	KSQ
042520	KR7042520007	한스바이오메드	KOSDAQ	벤처기업부	7190	1	10	0.14	7190	7270	7120	1883	13494950	97254578730	13526367	KSQ
419050	KR7419050000	삼기에너지솔루션즈	KOSDAQ	중견기업부	1697	1	16	0.95	1711	1711	1682	42690	72362424	97062019280	57196240	KSQ
366030	KR7366030005	공구우먼	KOSDAQ	중견기업부	4280	2	-25	-0.58	4315	4380	4255	15332	65716492	96958478000	22653850	KSQ
013720	KR7013720008	CBI	KOSDAQ	중견기업부	1895	1	95	5.28	1788	1936	1782	412083	773028037	96887830985	51128143	KSQ
307930	KR7307930008	컴퍼니케이	KOSDAQ	중견기업부	6190	1	130	2.15	6060	6290	5980	320286	1965086020	96625900000	15610000	KSQ
062970	KR7062970009	한국첨단소재	KOSDAQ	중견기업부	4895	2	-20	-0.41	4950	4980	4850	242095	1188251681	96611724110	19736818	KSQ
352090	KR7352090005	스톰테크	KOSDAQ	중견기업부	3595	1	60	1.7	3535	3600	3500	51348	183091355	96608427810	26872998	KSQ
300120	KR7300120003	라온피플	KOSDAQ	벤처기업부	4630	2	-320	-6.46	5060	5280	4520	980921	4783143195	96581855560	20860012	KSQ
253840	KR7253840003	수젠텍	KOSDAQ	우량기업부	5760	2	-10	-0.17	5770	5780	5710	29270	167930420	96440832000	16743200	KSQ
365270	KR7365270008	큐라클	KOSDAQ	기술성장기업부	6900	1	10	0.15	6950	6980	6860	9426	65146245	96383333100	13968599	KSQ
008260	KR7008260002	NI스틸	KOSPI		3370	3	0	0.0	3390	3410	3370	17375	58902705	96382394290	28600117	STK
